-5.702299	-48.878685	-0.0075
-5.708682	-48.380219	-0.0075
-5.703943	-47.879364	-0.0075
-5.695775	-47.378792	-0.0075
-5.690788	-46.877522	-0.0075
-5.696687	-46.376411	-0.0075
-5.725328	-45.878212	-0.0075
-5.802752	-45.384232	-0.0075
-5.978676	-44.919037	-0.0075
-6.282475	-44.525085	-0.0075
-6.687961	-44.235165	-0.0075
-7.133759	-44.009335	-0.0075
-7.622778	-43.917061	-0.0075
-8.122651	-43.910194	-0.0075
-8.622554	-43.89901	-0.0075
-9.121693	-43.893139	-0.0075
-9.622559	-43.894848	-0.0075
-10.123488	-43.899662	-0.0075
