207.959335	164.816742	-0.0075
207.953018	165.31662	-0.0075
207.956863	165.816711	-0.0075
207.953232	166.316864	-0.0075
207.923431	166.815994	-0.0075
207.849472	167.309357	-0.0075
207.756592	167.801193	-0.0075
207.638672	168.287064	-0.0075
207.469177	168.757736	-0.0075
207.210419	169.183624	-0.0075
206.834686	169.508881	-0.0075
206.389511	169.735001	-0.0075
205.916153	169.896774	-0.0075
205.431702	170.022354	-0.0075
204.941864	170.117386	-0.0075
204.443039	170.150879	-0.0075
203.943069	170.150467	-0.0075
