46.105339	63.004139	-0.0075
45.605339	63.004139	-0.0075
45.105339	63.004139	-0.0075
44.605339	63.004139	-0.0075
44.105339	63.004139	-0.0075
43.605339	63.004139	-0.0075
43.105339	63.004139	-0.0075
42.605339	63.004139	-0.0075
42.105339	63.004139	-0.0075
41.605339	63.004139	-0.0075
41.105339	63.004139	-0.0075
40.605343	63.004139	-0.0075
40.105343	63.004139	-0.0075
39.605343	63.004139	-0.0075
39.105343	63.004139	-0.0075
38.605343	63.004139	-0.0075
38.105347	63.004139	-0.0075
37.605347	63.004139	-0.0075
37.105347	63.004139	-0.0075
36.605347	63.004139	-0.0075
36.105347	63.004139	-0.0075
35.605347	63.004139	-0.0075
35.105347	63.004139	-0.0075
34.605347	63.004139	-0.0075
34.105347	63.004139	-0.0075
33.605347	63.004139	-0.0075
33.105347	63.004139	-0.0075
32.605347	63.004139	-0.0075
32.105347	63.004139	-0.0075
31.605347	63.004139	-0.0075
31.105347	63.004139	-0.0075
30.60535	63.004139	-0.0075
30.10535	63.004139	-0.0075
29.60535	63.004139	-0.0075
29.10535	63.004139	-0.0075
28.60535	63.004139	-0.0075
28.10535	63.004139	-0.0075
27.60535	63.004139	-0.0075
27.10535	63.004139	-0.0075
26.60535	63.004139	-0.0075
26.10535	63.004139	-0.0075
25.605349	63.004139	-0.0075
25.10535	63.004139	-0.0075
24.605349	63.004139	-0.0075
24.10535	63.004139	-0.0075
23.60535	63.004139	-0.0075
23.10535	63.004139	-0.0075
22.60535	63.004139	-0.0075
22.10535	63.004139	-0.0075
21.60535	63.004139	-0.0075
21.10535	63.004139	-0.0075
20.60535	63.004139	-0.0075
20.10535	63.004139	-0.0075
19.605354	63.004139	-0.0075
19.10535	63.004139	-0.0075
18.605349	63.004139	-0.0075
18.10535	63.004139	-0.0075
17.60535	63.004139	-0.0075
17.10535	63.004139	-0.0075
16.60535	63.004139	-0.0075
16.10535	63.004139	-0.0075
15.605351	63.004139	-0.0075
15.105361	63.004139	-0.0075
14.605358	63.004139	-0.0075
14.105364	63.004139	-0.0075
13.605361	63.004139	-0.0075
13.105361	63.004139	-0.0075
12.605364	63.004139	-0.0075
12.105361	63.004139	-0.0075
11.605359	63.004139	-0.0075
11.105359	63.004139	-0.0075
10.605364	63.004139	-0.0075
10.105364	63.004139	-0.0075
9.605361	63.004139	-0.0075
9.105364	63.004139	-0.0075
8.605361	63.004139	-0.0075
8.105359	63.004139	-0.0075
7.605363	63.004139	-0.0075
7.105356	63.004139	-0.0075
6.605364	63.004139	-0.0075
6.105364	63.004139	-0.0075
5.605359	63.004139	-0.0075
5.105356	63.004139	-0.0075
4.605366	63.004139	-0.0075
4.105366	63.004139	-0.0075
3.605361	63.004139	-0.0075
3.105351	63.004139	-0.0075
2.605361	63.004139	-0.0075
2.105361	63.004139	-0.0075
1.605361	63.004139	-0.0075
1.105361	63.004139	-0.0075
0.605361	63.004139	-0.0075
0.105366	63.004139	-0.0075
-0.394639	63.004139	-0.0075
-0.894629	63.004139	-0.0075
-1.394644	63.004139	-0.0075
-1.894634	63.004139	-0.0075
-2.394644	63.004139	-0.0075
-2.894644	63.004139	-0.0075
-3.394634	63.004139	-0.0075
