-10.866025	-43.910072	-0.0075
-11.366025	-43.910072	-0.0075
-11.866025	-43.910072	-0.0075
-12.366025	-43.910072	-0.0075
-12.866025	-43.910072	-0.0075
-13.366025	-43.910072	-0.0075
-13.866025	-43.910072	-0.0075
-14.366025	-43.910072	-0.0075
-14.866025	-43.910072	-0.0075
-15.366025	-43.910072	-0.0075
-15.866025	-43.910072	-0.0075
-16.366026	-43.910069	-0.0075
-16.866026	-43.910069	-0.0075
-17.366026	-43.910069	-0.0075
-17.866026	-43.910069	-0.0075
-18.366026	-43.910069	-0.0075
-18.866024	-43.910069	-0.0075
-19.366024	-43.910069	-0.0075
-19.866024	-43.910069	-0.0075
-20.366024	-43.910069	-0.0075
-20.866024	-43.910069	-0.0075
-21.366024	-43.910069	-0.0075
-21.866024	-43.910069	-0.0075
-22.366024	-43.910069	-0.0075
-22.866024	-43.910069	-0.0075
-23.366024	-43.910069	-0.0075
-23.866024	-43.910069	-0.0075
-24.366024	-43.910069	-0.0075
-24.866022	-43.910069	-0.0075
-25.366024	-43.910069	-0.0075
-25.866024	-43.910069	-0.0075
-26.366024	-43.910061	-0.0075
-26.866024	-43.910061	-0.0075
-27.366024	-43.910061	-0.0075
-27.866024	-43.910061	-0.0075
-28.366028	-43.910061	-0.0075
-28.866024	-43.910061	-0.0075
-29.366024	-43.910061	-0.0075
-29.866024	-43.910061	-0.0075
-30.366024	-43.910061	-0.0075
-30.866024	-43.910061	-0.0075
-31.366024	-43.910061	-0.0075
-31.866022	-43.910061	-0.0075
-32.366024	-43.910061	-0.0075
-32.866024	-43.910061	-0.0075
-33.366024	-43.910061	-0.0075
-33.866024	-43.910061	-0.0075
-34.366024	-43.910061	-0.0075
-34.866028	-43.910061	-0.0075
-35.366024	-43.910061	-0.0075
-35.866024	-43.910061	-0.0075
-36.366028	-43.910061	-0.0075
-36.866024	-43.910057	-0.0075
-37.366028	-43.910057	-0.0075
-37.866024	-43.910057	-0.0075
-38.366024	-43.910057	-0.0075
-38.866028	-43.910057	-0.0075
-39.366028	-43.910057	-0.0075
-39.866028	-43.910057	-0.0075
-40.366028	-43.910057	-0.0075
-40.866028	-43.910057	-0.0075
-41.366028	-43.910057	-0.0075
-41.866024	-43.910057	-0.0075
-42.366028	-43.910057	-0.0075
-42.866028	-43.910057	-0.0075
-43.366028	-43.910057	-0.0075
-43.866024	-43.910057	-0.0075
-44.366024	-43.910057	-0.0075
-44.866028	-43.910057	-0.0075
-45.366028	-43.910057	-0.0075
-45.866028	-43.910057	-0.0075
-46.366024	-43.910057	-0.0075
-46.866028	-43.910053	-0.0075
-47.366028	-43.910053	-0.0075
-47.866028	-43.910053	-0.0075
-48.366028	-43.910053	-0.0075
-48.866028	-43.910053	-0.0075
-49.366035	-43.910053	-0.0075
-49.866024	-43.910053	-0.0075
-50.366024	-43.910053	-0.0075
-50.866035	-43.910053	-0.0075
-51.366024	-43.910053	-0.0075
-51.866024	-43.910053	-0.0075
-52.366024	-43.910053	-0.0075
-52.866028	-43.910053	-0.0075
-53.366024	-43.910053	-0.0075
-53.866028	-43.910053	-0.0075
-54.366024	-43.910053	-0.0075
-54.866028	-43.910053	-0.0075
-55.366035	-43.910053	-0.0075
-55.866024	-43.910053	-0.0075
-56.366028	-43.910053	-0.0075
-56.866035	-43.910053	-0.0075
-57.366035	-43.910049	-0.0075
-57.866028	-43.910049	-0.0075
-58.366028	-43.910049	-0.0075
-58.866035	-43.910049	-0.0075
-59.366035	-43.910049	-0.0075
-59.866028	-43.910049	-0.0075
-60.366035	-43.910049	-0.0075
-60.866028	-43.910049	-0.0075
-61.366024	-43.910049	-0.0075
-61.866024	-43.910049	-0.0075
-62.366024	-43.910049	-0.0075
-62.866035	-43.910049	-0.0075
-63.366028	-43.910049	-0.0075
-63.866035	-43.910049	-0.0075
-64.36602	-43.910049	-0.0075
-64.86602	-43.910049	-0.0075
-65.36602	-43.910049	-0.0075
-65.866035	-43.910049	-0.0075
-66.366028	-43.910049	-0.0075
-66.86602	-43.910049	-0.0075
-67.36602	-43.910042	-0.0075
-67.866028	-43.910042	-0.0075
-68.366035	-43.910042	-0.0075
-68.866035	-43.910042	-0.0075
-69.36602	-43.910042	-0.0075
-69.866028	-43.910042	-0.0075
-70.366035	-43.910042	-0.0075
-70.866035	-43.910042	-0.0075
-71.366035	-43.910042	-0.0075
-71.866028	-43.910042	-0.0075
-72.366035	-43.910042	-0.0075
-72.866028	-43.910042	-0.0075
-73.366035	-43.910042	-0.0075
-73.866035	-43.910042	-0.0075
-74.366035	-43.910042	-0.0075
-74.866035	-43.910042	-0.0075
-75.366035	-43.910042	-0.0075
-75.866028	-43.910042	-0.0075
-76.36602	-43.910042	-0.0075
-76.86602	-43.910042	-0.0075
-77.366035	-43.910042	-0.0075
-77.866035	-43.910038	-0.0075
-78.36602	-43.910038	-0.0075
-78.866028	-43.910038	-0.0075
-79.366035	-43.910038	-0.0075
-79.866035	-43.910038	-0.0075
-80.36602	-43.910038	-0.0075
-80.866028	-43.910038	-0.0075
-81.366028	-43.910038	-0.0075
-81.866028	-43.910038	-0.0075
-82.36602	-43.910038	-0.0075
-82.866035	-43.910038	-0.0075
-83.366035	-43.910038	-0.0075
-83.86602	-43.910038	-0.0075
-84.366035	-43.910038	-0.0075
-84.866035	-43.910038	-0.0075
-85.36602	-43.910038	-0.0075
-85.866035	-43.910038	-0.0075
-86.36602	-43.910038	-0.0075
-86.866035	-43.910038	-0.0075
-87.366035	-43.910038	-0.0075
-87.866035	-43.910034	-0.0075
-88.366035	-43.910034	-0.0075
-88.866035	-43.910034	-0.0075
-89.366035	-43.910034	-0.0075
-89.866035	-43.910034	-0.0075
-90.36602	-43.910034	-0.0075
-90.866051	-43.910034	-0.0075
-91.366043	-43.910034	-0.0075
-91.866035	-43.910034	-0.0075
-92.36602	-43.910034	-0.0075
-92.866013	-43.910034	-0.0075
-93.366035	-43.910034	-0.0075
-93.866035	-43.910034	-0.0075
-94.366043	-43.910034	-0.0075
-94.866035	-43.910034	-0.0075
-95.366035	-43.910034	-0.0075
-95.866035	-43.910034	-0.0075
-96.36602	-43.910034	-0.0075
-96.86602	-43.910034	-0.0075
-97.366043	-43.910034	-0.0075
-97.86602	-43.910034	-0.0075
-98.36602	-43.910027	-0.0075
-98.866043	-43.910027	-0.0075
-99.366043	-43.910027	-0.0075
-99.866043	-43.910027	-0.0075
-100.366035	-43.910027	-0.0075
-100.86602	-43.910027	-0.0075
-101.366035	-43.910027	-0.0075
-101.86602	-43.910027	-0.0075
-102.366035	-43.910027	-0.0075
-102.866043	-43.910027	-0.0075
-103.366035	-43.910027	-0.0075
-103.866035	-43.910027	-0.0075
-104.36602	-43.910027	-0.0075
-104.866035	-43.910027	-0.0075
-105.366043	-43.910027	-0.0075
-105.86602	-43.910027	-0.0075
-106.366035	-43.910027	-0.0075
-106.866035	-43.910027	-0.0075
-107.366043	-43.910027	-0.0075
-107.866051	-43.910027	-0.0075
-108.366043	-43.910023	-0.0075
-108.866035	-43.910023	-0.0075
-109.366051	-43.910023	-0.0075
-109.86602	-43.910023	-0.0075
