-117.644897	-154.122726	-0.0075
-117.146248	-154.112	-0.0075
-116.645073	-154.113174	-0.0075
-116.14431	-154.11647	-0.0075
-115.644653	-154.112854	-0.0075
-115.143005	-154.090454	-0.0075
-114.646805	-154.028137	-0.0075
-114.169365	-153.885941	-0.0075
-113.734726	-153.644806	-0.0075
-113.372368	-153.302429	-0.0075
-113.082565	-152.895432	-0.0075
-112.884941	-152.438126	-0.0075
-112.789589	-151.947784	-0.0075
-112.73793	-151.451035	-0.0075
-112.692146	-150.952835	-0.0075
-112.671318	-150.453583	-0.0075
-112.666924	-149.953262	-0.0075
-112.667877	-149.452805	-0.0075
